,Location,Value,Parameter,Units,Datetime
3423,Minh Khai - Bắc Từ Liêm,38.0,pm10,µg/m³,2024-07-29T00:00:00+07:00
3424,Minh Khai - Bắc Từ Liêm,38.9,pm10,µg/m³,2024-07-30T00:00:00+07:00
3425,Minh Khai - Bắc Từ Liêm,99.3,pm10,µg/m³,2024-07-31T00:00:00+07:00
3426,Minh Khai - Bắc Từ Liêm,72.5,pm10,µg/m³,2024-08-01T00:00:00+07:00
3427,Minh Khai - Bắc Từ Liêm,45.8,pm10,µg/m³,2024-08-02T00:00:00+07:00
3428,Minh Khai - Bắc Từ Liêm,67.5,pm10,µg/m³,2024-08-03T00:00:00+07:00
3429,Minh Khai - Bắc Từ Liêm,43.8,pm10,µg/m³,2024-08-04T00:00:00+07:00
3430,Minh Khai - Bắc Từ Liêm,57.4,pm10,µg/m³,2024-08-05T00:00:00+07:00
3431,Minh Khai - Bắc Từ Liêm,85.4,pm10,µg/m³,2024-08-06T00:00:00+07:00
3432,Minh Khai - Bắc Từ Liêm,84.3,pm10,µg/m³,2024-08-07T00:00:00+07:00
3433,Minh Khai - Bắc Từ Liêm,84.2,pm10,µg/m³,2024-08-08T00:00:00+07:00
3434,Minh Khai - Bắc Từ Liêm,76.1,pm10,µg/m³,2024-08-09T00:00:00+07:00
3435,Minh Khai - Bắc Từ Liêm,102.0,pm10,µg/m³,2024-08-10T00:00:00+07:00
3436,Minh Khai - Bắc Từ Liêm,36.4,pm10,µg/m³,2024-08-11T00:00:00+07:00
3437,Minh Khai - Bắc Từ Liêm,71.3,pm10,µg/m³,2024-08-12T00:00:00+07:00
3438,Minh Khai - Bắc Từ Liêm,58.9,pm10,µg/m³,2024-08-13T00:00:00+07:00
3439,Minh Khai - Bắc Từ Liêm,40.0,pm10,µg/m³,2024-08-14T00:00:00+07:00
3440,Minh Khai - Bắc Từ Liêm,63.7,pm10,µg/m³,2024-08-15T00:00:00+07:00
3441,Minh Khai - Bắc Từ Liêm,64.8,pm10,µg/m³,2024-08-16T00:00:00+07:00
3442,Minh Khai - Bắc Từ Liêm,100.0,pm10,µg/m³,2024-08-17T00:00:00+07:00
3443,Minh Khai - Bắc Từ Liêm,99.5,pm10,µg/m³,2024-08-18T00:00:00+07:00
3444,Minh Khai - Bắc Từ Liêm,24.9,pm10,µg/m³,2024-08-22T00:00:00+07:00
3445,Minh Khai - Bắc Từ Liêm,40.9,pm10,µg/m³,2024-08-30T00:00:00+07:00
3446,Minh Khai - Bắc Từ Liêm,74.4,pm10,µg/m³,2024-08-31T00:00:00+07:00
3447,Minh Khai - Bắc Từ Liêm,53.6,pm10,µg/m³,2024-09-04T00:00:00+07:00
3448,Minh Khai - Bắc Từ Liêm,39.0,pm10,µg/m³,2024-09-12T00:00:00+07:00
3449,Minh Khai - Bắc Từ Liêm,126.0,pm10,µg/m³,2024-09-13T00:00:00+07:00
3450,Minh Khai - Bắc Từ Liêm,126.0,pm10,µg/m³,2024-09-14T00:00:00+07:00
3451,Minh Khai - Bắc Từ Liêm,88.3,pm10,µg/m³,2024-09-15T00:00:00+07:00
3452,Minh Khai - Bắc Từ Liêm,53.2,pm10,µg/m³,2024-09-16T00:00:00+07:00
3453,Minh Khai - Bắc Từ Liêm,43.6,pm10,µg/m³,2024-09-17T00:00:00+07:00
3454,Minh Khai - Bắc Từ Liêm,201.0,pm10,µg/m³,2024-09-18T00:00:00+07:00
3455,Minh Khai - Bắc Từ Liêm,73.5,pm10,µg/m³,2024-09-19T00:00:00+07:00
3456,Minh Khai - Bắc Từ Liêm,332.0,pm10,µg/m³,2024-09-20T00:00:00+07:00
3457,Minh Khai - Bắc Từ Liêm,27.6,pm10,µg/m³,2024-09-21T00:00:00+07:00
3458,Minh Khai - Bắc Từ Liêm,40.7,pm10,µg/m³,2024-09-22T00:00:00+07:00
3459,Minh Khai - Bắc Từ Liêm,46.8,pm10,µg/m³,2024-09-23T00:00:00+07:00
3460,Minh Khai - Bắc Từ Liêm,108.0,pm10,µg/m³,2024-09-24T00:00:00+07:00
3461,Minh Khai - Bắc Từ Liêm,125.0,pm10,µg/m³,2024-09-25T00:00:00+07:00
3462,Minh Khai - Bắc Từ Liêm,153.0,pm10,µg/m³,2024-09-26T00:00:00+07:00
3463,Minh Khai - Bắc Từ Liêm,93.0,pm10,µg/m³,2024-09-27T00:00:00+07:00
3464,Minh Khai - Bắc Từ Liêm,187.0,pm10,µg/m³,2024-10-07T00:00:00+07:00
3465,Minh Khai - Bắc Từ Liêm,164.0,pm10,µg/m³,2024-10-08T00:00:00+07:00
3466,Minh Khai - Bắc Từ Liêm,138.0,pm10,µg/m³,2024-10-09T00:00:00+07:00
3467,Minh Khai - Bắc Từ Liêm,65.3,pm10,µg/m³,2024-10-18T00:00:00+07:00
3468,Minh Khai - Bắc Từ Liêm,63.9,pm10,µg/m³,2024-10-19T00:00:00+07:00
3469,Minh Khai - Bắc Từ Liêm,103.0,pm10,µg/m³,2024-10-26T00:00:00+07:00
3470,Minh Khai - Bắc Từ Liêm,37.7,pm10,µg/m³,2024-10-27T00:00:00+07:00
3471,Minh Khai - Bắc Từ Liêm,40.2,pm10,µg/m³,2024-10-28T00:00:00+07:00
3472,Minh Khai - Bắc Từ Liêm,74.8,pm10,µg/m³,2024-10-29T00:00:00+07:00
3473,Minh Khai - Bắc Từ Liêm,124.0,pm10,µg/m³,2024-10-30T00:00:00+07:00
3474,Minh Khai - Bắc Từ Liêm,157.0,pm10,µg/m³,2024-10-31T00:00:00+07:00
3475,Minh Khai - Bắc Từ Liêm,168.0,pm10,µg/m³,2024-11-01T00:00:00+07:00
3476,Minh Khai - Bắc Từ Liêm,149.0,pm10,µg/m³,2024-11-02T00:00:00+07:00
3477,Minh Khai - Bắc Từ Liêm,130.0,pm10,µg/m³,2024-11-03T00:00:00+07:00
